Biome,Total_SOC (kg),SOC_Density_5_Percentile (kg/m2),SOC_Density_50_Percentile (kg/m2),SOC_Density_95_Percentile (kg/m2),Annual_SOC_Change_5_Percentile (kg/m2),Annual_SOC_Change_50_Percentile (kg/m2),Annual_SOC_Change_95_Percentile (kg/m2),Relative_SOC_Change_5_Percentile,Relative_SOC_Change_50_Percentile,Relative_SOC_Change_95_Percentile
Forest,8496.179608371622,2.988207494401934,4.524439769398989,6.388986662169737,0.004461412065086455,0.01081095781752007,0.022204417657281785,0.0949417480237221,0.2840565039011583,0.45377832282607744
Fynbos,83399.56565558497,1.8367778710246734,3.53862337785189,6.36807943745522,0.0026374921503684676,0.015398432102509487,0.0347715006574577,0.04022405926675472,0.40218087463943786,1.3493002485237036
Grassland,280892.32214820106,1.8271731643784355,3.254050682697606,5.881827573275097,0.00505253889524921,0.013207332250369474,0.031229916755264913,0.11134703906729487,0.38921743105995665,1.5926093613342553
NamaKaroo,178499.7004389179,0.9586624016541585,2.143408743288031,3.6292544969677305,-0.008402728997544223,0.010707469998965335,0.02667616822008182,-0.665941433261076,0.4541501953029218,1.2661149626495367
Savanna,299938.55684110435,0.9790526185045566,2.717769716882718,4.706391025172725,-0.0017942631333439315,0.010101605606640774,0.03448999586704967,-0.09158346077082362,0.33793924477403375,2.052601858015583
SucculentKaroo,57079.281744750915,1.185342336006443,2.2986540808026215,4.822250654752661,-0.005877033138958117,0.01114233310348364,0.02802788323710178,-0.31808925051585624,0.40894526983803986,1.1885366267106787
Thicket,43590.49862840655,2.5655133112430524,3.9546856798653334,5.738736674443225,0.0004668167620131082,0.009694073448982252,0.016256403427130892,0.01454635028833574,0.24129755970678834,0.5386731908531268
