Lat,Lon,Mean_SOC,SOC_Change_Percent
-29.18386867394724,31.258000000000003,41.78694241790685,0.2184248469403171
-33.51399569286943,22.858,53.6480360040661,0.1906424179776103
-33.42739315249098,25.058,25.573036849169917,-0.2416782521033475
-33.6872007736263,26.058000000000003,32.43077289814767,0.03214703879239568
-33.51399569286943,22.458,32.86227564757164,0.2507451233322221
-29.530278835461008,30.457999999999995,43.291787802095755,0.2662939039454036
-32.90777791022031,27.458,33.440316717780945,0.4131359205158063
-30.56950932000233,30.058000000000003,58.66114721852013,0.2102381898021447
-33.42739315249098,27.058000000000003,39.37431078368339,0.2946044435412615
-33.51399569286943,21.258000000000003,25.819003142470944,0.11353933349265517
-32.561367748706544,28.258000000000003,40.739629681336524,0.25914207824264474
-28.924061052811897,31.058,37.97453080834593,0.2905863225343249
-32.47476520832809,28.058,50.53361189757898,0.24636827259693841
-32.821175369841875,18.058,26.574561928175807,0.5543375549999743
-30.829316941137662,29.858,49.54378731790179,0.20710536066656723
-32.821175369841875,24.458,35.779524372200015,0.20119155400685862
-33.600598233247865,26.258,44.219034398571424,0.2151947199996862
-33.16758553135565,27.658,35.09616023136771,0.35821532027438907
-33.94700839476164,18.658,25.75547277276733,0.6056139824166177
-28.75085597205501,30.658,44.538328597229544,0.2478363118136292
-34.6398287177892,19.458,41.64644580451229,0.22419976981519144
-33.860405854383195,24.858,35.91740260673743,0.1257865980104546
-32.90777791022031,25.058,40.72891118997971,0.30843345719526666
-33.51399569286943,25.658000000000005,29.20431031159629,0.35167817415199065
-33.77380331400475,24.658,43.008638953735804,0.30105865143701066
-33.16758553135565,26.858000000000004,26.462367558953776,0.3967497929915685
-31.175727102651447,29.858,60.42108659222138,0.13224402541344144
-34.033610935140075,22.858,48.72440644087165,0.1747882211039906
-32.821175369841875,25.258,36.9325866326055,0.26139977626012306
-33.51399569286943,25.258,35.131601346363325,-0.12351163287151479
-33.16758553135565,26.458,28.530842697923212,0.2332499656924287
-33.0809829909772,23.858,47.771949587543375,-0.040044042404621255
-32.99438045059876,18.058,27.580737650096232,1.1525747346524953
-32.99438045059876,24.858,24.562035161343307,0.40018558703984664
-30.742714400759223,30.058000000000003,50.4142082298746,0.19977930683188774
-29.09726613356879,31.058,47.96787087750043,0.19191581523208137
-32.821175369841875,27.658,33.890129769923,0.3514511687624855
-33.16758553135565,25.258,23.552756601039334,0.37807348113637046
-31.781944885300547,28.858,44.957640715025356,0.5195287168471341
-33.340790612112535,24.858,33.82469757091418,0.36071528208453785
-33.77380331400475,22.258000000000003,34.27372818157256,0.463747683293924
-33.0809829909772,25.458,25.177605243531634,0.016954364544037065
-33.340790612112535,24.458,32.85853217389053,0.04476376104279964
-28.75085597205501,31.458,40.25202750549528,0.3170199243364678
-33.16758553135565,27.258000000000003,38.8786259958025,0.3137999215497772
-31.868547425678987,29.058000000000003,36.326222871198276,0.2826473535340511
-33.77380331400475,25.458,39.90821168079497,0.17094088320937534
-28.75085597205501,30.258000000000003,40.61786331292185,0.28521189113376
-33.16758553135565,24.058,31.229179694181227,-0.3772854278230253
-28.837458512433454,30.858,56.49986927236131,0.2004927774878741
-33.0809829909772,24.658,27.688632189109278,0.2783864499830338
-29.703483916217888,30.457999999999995,32.06772308644961,0.22952297232328392
-32.38816266794964,27.858,55.46375821428571,0.2984447451157239
-32.30156012757121,24.858,50.46357968540177,0.11495802928972129
-30.136496618110108,30.258000000000003,39.9394160760825,0.2427004650067026
-32.214957587192764,24.658,36.14354344713184,0.2881441257708186
-28.837458512433454,30.457999999999995,33.46862342218694,0.29270520489383617
-33.340790612112535,25.658000000000005,40.304484506268345,0.3302300927300779
-32.214957587192764,27.858,43.35638552,0.27784467823177905
-32.90777791022031,18.258,12.411339351617825,0.6364920903249525
-29.35707375470412,30.858,39.71940337410677,0.22867051257654503
-32.47476520832809,25.658000000000005,48.60049156316482,0.36417805558794253
-33.340790612112535,25.258,48.747219136132514,0.07847663668736851
-31.955149966057427,28.458,62.950145229749644,0.13045335743507952
-33.25418807173409,25.058,36.381854420214175,0.17890557659837547
-31.608739804543657,29.258,46.43125834983243,0.20275666392155395
-32.734572829463424,27.858,50.34795170838952,0.17077956899292332
-32.47476520832809,25.258,51.76312730998033,0.14286700026603152
-32.38816266794964,25.058,58.1135009756611,0.07494471224673625
-33.0809829909772,25.058,24.234599795675344,0.1326314743821299
-31.695342344922103,28.258000000000003,41.75534416635744,0.25422887988376885
-28.664253431676563,31.658000000000005,41.90447326283158,0.2584929210658867
-28.577650891298124,29.858,31.61402447499157,0.30334838385466456
-30.396304239245445,30.058000000000003,48.71137803811276,0.17898877874968372
-32.47476520832809,27.658,34.16307892088396,0.23989431488975738
-33.6872007736263,22.458,32.757963107097865,0.8903519781284258
-33.42739315249098,23.058,29.202750323761943,0.2550934052691776
-31.43553472378677,29.258,45.90615485848196,0.29202934795285596
-30.915919481516102,30.058000000000003,43.32073919322988,0.22003211298214687
