Lat,Lon,Mean_SOC,SOC_Change_Percent
-29.18386867394724,31.258000000000003,78.6865973630791,1.7510088695112649
-33.51399569286943,22.858,37.43642323594797,1.0524071600488119
-33.42739315249098,25.058,42.36954433612821,0.11588171998227963
-33.6872007736263,26.058000000000003,50.61199105577619,0.4767790144210423
-33.51399569286943,22.458,49.96820141455434,1.068340633964275
-29.530278835461008,30.457999999999995,93.48101878504389,1.3691105746239725
-32.90777791022031,27.458,56.40563688450137,1.0863262938980869
-30.56950932000233,30.058000000000003,86.19964057765964,1.9982945913702612
-33.42739315249098,27.058000000000003,60.251317042465175,1.625569818262419
-33.51399569286943,21.258000000000003,44.29505721433505,1.7224263869565881
-32.561367748706544,28.258000000000003,100.26427675792002,2.7944399512879436
-28.924061052811897,31.058,79.67835915237904,1.2237414655408902
-32.47476520832809,28.058,83.53008663386814,2.3509161674636823
-32.821175369841875,18.058,31.09973453748524,2.346704449969543
-30.829316941137662,29.858,65.27599893203312,1.4960556846132467
-32.821175369841875,24.458,20.53933462018854,0.67137569359088
-33.600598233247865,26.258,82.26708531921592,1.156501923519548
-33.16758553135565,27.658,55.76809117825502,1.6280415749719988
-33.94700839476164,18.658,46.260655422048075,1.2309177956281485
-28.75085597205501,30.658,79.43703538585247,1.2128694621030287
-34.6398287177892,19.458,44.856856739346135,1.2870600289250884
-33.860405854383195,24.858,69.3116650443923,1.2098704351260845
-32.90777791022031,25.058,38.0520917800855,0.7183423130559233
-33.51399569286943,25.658000000000005,59.9228503017978,-0.12439470759538811
-33.77380331400475,24.658,73.78759860336471,0.45935659452310196
-33.16758553135565,26.858000000000004,52.35243658884203,0.2910074395162036
-31.175727102651447,29.858,73.18515443020435,1.2301143158935834
-34.033610935140075,22.858,52.94641574145942,2.1457981545000497
-32.821175369841875,25.258,35.299570007571795,0.08483610418162929
-33.51399569286943,25.258,55.33482017172602,0.43069477481853236
-33.16758553135565,26.458,44.86155364962063,0.3279609585955124
-33.0809829909772,23.858,29.627642629395265,-0.32908577859781474
-32.99438045059876,18.058,32.96774198826724,1.6354115862812897
-32.99438045059876,24.858,28.555804190343878,0.7151935572963124
-30.742714400759223,30.058000000000003,78.01543160093883,1.1501573717401457
-29.09726613356879,31.058,99.40467079926518,2.0724820751871453
-32.821175369841875,27.658,59.25892786968571,1.1337762394926378
-33.16758553135565,25.258,34.63407383148093,0.36995466654448794
-31.781944885300547,28.858,66.26177899953618,1.5637737967510623
-33.340790612112535,24.858,33.75064981539826,0.44379745040209656
-33.77380331400475,22.258000000000003,40.42893633693943,0.9636177382950424
-33.0809829909772,25.458,29.576536804738183,0.6730161972228836
-33.340790612112535,24.458,26.75433401598856,-0.20681336457724664
-28.75085597205501,31.458,81.25911165211195,1.6143606392778935
-33.16758553135565,27.258000000000003,55.309829435708,1.0042802381448528
-31.868547425678987,29.058000000000003,87.46225796042192,2.133201339541869
-33.77380331400475,25.458,59.279761400234,0.6395669510668883
-28.75085597205501,30.258000000000003,45.3292750557434,1.944941058604256
-33.16758553135565,24.058,34.8214526298958,-0.005321441183174181
-28.837458512433454,30.858,80.93244407939726,1.2554722699543315
-33.0809829909772,24.658,22.40976082925782,0.23377123086826512
-29.703483916217888,30.457999999999995,65.56153786228974,1.1285589697927507
-32.38816266794964,27.858,81.93324955113505,1.520438650734971
-32.30156012757121,24.858,41.289221850548905,0.8120343495515298
-30.136496618110108,30.258000000000003,79.32348261621262,2.7230418711549835
-32.214957587192764,24.658,31.313519320422998,1.1534245442740318
-28.837458512433454,30.457999999999995,50.406529824522984,1.8486217297178344
-33.340790612112535,25.658000000000005,73.08384880846803,0.9403272088133512
-32.214957587192764,27.858,66.93060044703401,1.6948290087855458
-32.90777791022031,18.258,26.759563853836,1.4298226068733375
-29.35707375470412,30.858,83.89870829310583,1.933300609569349
-32.47476520832809,25.658000000000005,44.37175929577488,1.978105976242447
-33.340790612112535,25.258,67.74318423329802,1.07507852437264
-31.955149966057427,28.458,49.00727987768225,1.0576467085695473
-33.25418807173409,25.058,47.75007306947914,0.9070111707646205
-31.608739804543657,29.258,109.99984688747469,2.6072467650929623
-32.734572829463424,27.858,86.42671792642874,2.5289415705093967
-32.47476520832809,25.258,43.00550012934086,0.8269092123885432
-32.38816266794964,25.058,41.26186717285833,0.7581056688743698
-33.0809829909772,25.058,26.22034511012956,0.6442544586042684
-31.695342344922103,28.258000000000003,44.81606536540119,1.510617222561995
-28.664253431676563,31.658000000000005,75.00982417470908,1.8133612748013432
-28.577650891298124,29.858,45.0669995776405,2.181913022896964
-30.396304239245445,30.058000000000003,73.11953516400797,1.4153053160588174
-32.47476520832809,27.658,60.774256366947604,1.2979256290049814
-33.6872007736263,22.458,34.62771935442891,1.2077115998378738
-33.42739315249098,23.058,28.615970268232854,0.9510148060673943
-31.43553472378677,29.258,107.93370369088905,2.306446079597661
-30.915919481516102,30.058000000000003,71.5357636154384,1.184518916832839
-31.175727102651447,29.058000000000003,66.1083423448881,2.1015510748801027
-29.530278835461008,30.858,85.27915597695718,1.7893480989741695
-32.99438045059876,25.258,29.763250223890957,0.6281110679668047
-32.041752506435884,28.658,87.6057098614879,0.925726323696126
-32.12835504681432,27.258000000000003,50.397320080467225,0.7918032378976904
-32.561367748706544,26.658,74.67511105398513,0.8924255191577082
-32.90777791022031,24.658,30.346751009304423,0.7690830626683831
-32.214957587192764,27.458,62.248688867367015,1.5738731640817885
-30.65611186038077,30.258000000000003,89.23197100373689,1.966633304799055
-31.695342344922103,29.058000000000003,73.43957331221499,1.1331358740852813
-33.42739315249098,25.458,59.11811946365637,0.43870395678721325
-31.262329643029883,28.858,49.49860198202105,2.4891724797655757
