Biome,Lat,Lon,Annual_SOC_Change,Mean_SOC,SOC_Change_Percent
Fynbos,-33.94700839476164,20.658,0.1133727257007959,5.501966342097534,2.0605855916154954
Fynbos,-34.033610935140075,19.258,0.15367473291049855,6.173581517542034,2.4892314529878115
Fynbos,-33.42739315249098,19.858,0.029596193030578186,2.2264696439683007,1.329287965401048
Fynbos,-34.12021347551853,19.858,0.0685065584782835,5.882585755735907,1.1645654024080332
Fynbos,-32.47476520832809,20.458,0.03072340914437475,2.715568537761256,1.1313803616867448
Fynbos,-32.12835504681432,21.658,0.03781121335636209,2.076622984837176,1.8208029879495338
Fynbos,-32.734572829463424,19.458,0.02326755470182863,2.2546361006568603,1.0319871439586155
Fynbos,-30.309701698867,17.857999999999997,0.011951310265862903,1.9321204476013687,0.6185592767107175
Fynbos,-34.20681601589696,18.858,0.03133876340658141,4.273643730435293,0.7333031338901381
Fynbos,-33.42739315249098,19.458,0.1139473554184233,4.893103959127588,2.3287335885407887
Fynbos,-34.12021347551853,19.458,0.13285692811477492,5.556772866358025,2.3909008215743563
Fynbos,-33.25418807173409,19.058000000000003,0.057990346432033546,4.270841082569837,1.3578202820213525
Fynbos,-31.868547425678987,19.858,0.02864795257457254,2.031011969389441,1.410526033639508
Fynbos,-34.29341855627543,19.858,0.07561281195151441,4.926177018165297,1.5349186940033188
Fynbos,-33.860405854383195,23.658,0.12797736152563102,7.675946911245655,1.6672517802088709
Fynbos,-33.340790612112535,19.258,0.07631639381412818,5.153684668971584,1.4808122482464003
Fynbos,-33.340790612112535,22.458,0.01824489609833938,3.339847713713682,0.5462792816398298
Fynbos,-33.860405854383195,20.458,0.05776468272388041,3.7106096628027485,1.5567437152699268
Fynbos,-32.12835504681432,20.058000000000003,0.01906538096262304,1.7852470745627125,1.0679407480498468
Fynbos,-32.38816266794964,19.058000000000003,0.08900003217864001,3.814105965979904,2.3334441405792066
Fynbos,-34.38002109665386,20.058000000000003,0.059483928728420926,4.50777301556777,1.3195857138988776
Fynbos,-34.033610935140075,21.658,0.08306820889699647,5.973679138460772,1.3905703164097378
Fynbos,-33.0809829909772,19.058000000000003,0.05046736559014729,3.955589336388649,1.275849470163217
Fynbos,-32.041752506435884,18.658,0.04991783967766678,2.379557187550225,2.097778525300232
Fynbos,-32.214957587192764,20.258,0.017877160729073294,2.484872885323659,0.7194396475836132
Fynbos,-34.033610935140075,24.858,0.057459077768284204,5.4605301698398625,1.0522618863209992
Fynbos,-33.25418807173409,25.458,0.05121497237588003,5.909704068464715,0.8666249914132366
Fynbos,-33.340790612112535,21.258000000000003,0.0348553786287769,3.017972142666136,1.154927115993356
Fynbos,-32.47476520832809,19.258,0.036393586257923397,2.792590510475748,1.3032195777147204
Fynbos,-33.42739315249098,21.858,0.041511118122507434,4.246432308420366,0.9775528045082434
Fynbos,-32.734572829463424,18.258,0.07500390372218713,2.6736832805359487,2.805265091351895
Fynbos,-34.12021347551853,21.858,0.05861247227491677,4.995671747818941,1.173265082929165
Fynbos,-33.77380331400475,23.458,0.10285147055985733,7.188980488651432,1.4306822882913548
Fynbos,-33.42739315249098,21.458,0.047525997999138515,3.7691839746180955,1.260909478528545
Fynbos,-33.51399569286943,24.058,0.0019713941866206313,3.3128651036209797,0.05950722788156652
Fynbos,-34.4666236370323,19.858,0.11792126394554965,5.295047142329484,2.2270106530849847
Fynbos,-32.647970289084974,18.858,0.04112616287818074,4.084922719047633,1.0067794596557014
Fynbos,-34.29341855627543,21.858,0.04921884974929983,4.946291537662186,0.995065684554506
Fynbos,-33.94700839476164,19.458,0.10019072973375466,4.519700943641946,2.2167557319184397
Fynbos,-32.647970289084974,18.458,0.041997406882693454,2.8346033052595923,1.4815973298544978
Fynbos,-31.955149966057427,20.058000000000007,0.010051180722342026,2.341117850364332,0.4293325396146901
Fynbos,-33.77380331400475,19.058000000000003,0.06530496699286058,4.780608604553458,1.3660387702657477
Fynbos,-32.47476520832809,21.258000000000003,0.03029575466557524,2.140239084750269,1.4155313245814432
Fynbos,-33.6872007736263,22.858,0.04228482497289602,4.447191065990293,0.9508209641872021
Fynbos,-33.860405854383195,19.258,0.07963393539789435,5.708049806697638,1.3951163373601698
Fynbos,-33.860405854383195,22.458,0.09105070719554054,6.5445318956527,1.3912485819806653
Fynbos,-31.52213726416521,19.058,0.011718873120312707,2.856886276135734,0.4101973963123175
Fynbos,-33.340790612112535,26.858000000000004,0.07667280887445374,5.856989883128562,1.3090821463652298
Fynbos,-33.42739315249098,20.658,0.036008244034526474,2.139044916042918,1.6833795197315995
Fynbos,-34.12021347551853,20.658,0.07168247341513109,4.875808648270342,1.4701658450144457
Fynbos,-32.041752506435884,20.258,0.02461619560003231,1.865581410551066,1.319491899994921
Fynbos,-34.20681601589696,19.658,0.07043101777329808,5.1510286053483405,1.3673194845039138
Fynbos,-33.42739315249098,20.258,0.02684563860362907,2.002714895538778,1.3404623225917014
Fynbos,-34.12021347551853,20.258,0.09572580572971766,4.301431708116252,2.2254405562012134
Fynbos,-29.703483916217888,17.658,0.010040050983579204,1.7164669471337715,0.5849253899321804
Fynbos,-34.29341855627543,20.658,0.12360161519892487,5.316977383813242,2.324659412229434
Fynbos,-34.033610935140075,20.458,0.10084167373749979,5.4419641035251605,1.853038201265922
Fynbos,-33.600598233247865,19.858,0.05295356859497997,3.017792473226071,1.7547120640264475
Fynbos,-33.94700839476164,21.458,0.07998822233090697,5.321874918310636,1.5030083111441908
Fynbos,-33.6872007736263,21.658,0.05583858291900189,3.367613086610775,1.6581056517748252
Fynbos,-32.734572829463424,19.058000000000003,0.05831172345700847,3.714953591817604,1.569648772610332
Fynbos,-33.42739315249098,19.058000000000003,0.053216300246117634,4.474580938289344,1.1893024392684808
Fynbos,-33.6872007736263,24.858,0.09602769212709683,7.412636200071388,1.2954593957568297
Fynbos,-33.340790612112535,26.458,0.03681392713700021,5.325559634853906,0.6912687052843437
Fynbos,-33.25418807173409,26.658,0.07040365750467535,5.862406472756031,1.2009344256809478
Fynbos,-33.860405854383195,24.458,0.07774455501305781,4.731936410033411,1.6429754814162618
Fynbos,-32.30156012757121,18.458,0.05402681824968281,2.747931872693849,1.9660901635352157
Fynbos,-33.25418807173409,26.258,0.032022224549790555,4.458875962561323,0.7181680947992989
Fynbos,-33.6872007736263,18.458,0.010834030045200341,4.095577737283703,0.26452995743613356
Fynbos,-31.34893218340833,19.058,0.01705906699441564,2.3553372148958442,0.72427280843393
Fynbos,-32.041752506435884,19.058,0.029075368653767558,2.2300711585601745,1.3037865873544507
Fynbos,-33.42739315249098,22.658,0.03555935974631505,3.2209299730188135,1.1040090919141305
Fynbos,-33.77380331400475,24.258,0.11473235301154176,4.983592044569064,2.302201945614166
Fynbos,-33.860405854383195,20.058000000000003,0.058166176358900604,4.506883633682,1.2906074593139745
Fynbos,-32.90777791022031,18.658,0.05037899114481638,4.030604938389235,1.249911413172374
Fynbos,-33.600598233247865,18.658,0.012803027659088796,4.320300943804495,0.296345736688758
Fynbos,-33.94700839476164,20.258,0.13637106984521602,5.519454232856178,2.4707346794077396
Fynbos,-32.647970289084974,19.258,0.05122288371658564,3.3758950970702024,1.5173126606048817
Fynbos,-33.94700839476164,23.458,0.14739083895061655,7.725346671106001,1.9078864059509617
Fynbos,-33.340790612112535,22.058,0.03448881251051781,3.981147676509797,0.8663032701352479
Fynbos,-33.6872007736263,23.658,0.05734762778989987,4.418279205330913,1.2979629653261069
Fynbos,-34.20681601589696,18.458,0.01911269718554003,5.04317590132914,0.3789813712526433
Fynbos,-32.734572829463424,21.058000000000003,0.0383981588618616,1.6629773674000414,2.3090006884395944
Fynbos,-32.561367748706544,19.058000000000003,0.09023200525224472,3.9193042626602024,2.3022454804516843
Fynbos,-34.29341855627543,19.458,0.09262847265799402,5.269996062616272,1.7576573408673273
Fynbos,-33.860405854383195,23.258,0.11533184560294692,8.051699717796165,1.4323912918415995
Fynbos,-34.033610935140075,21.258000000000003,0.07183990020131974,6.144554988279467,1.1691635983134978
Fynbos,-33.94700839476164,19.058000000000003,0.09284218832589124,7.241628198766631,1.282062345339737
Fynbos,-32.30156012757121,20.458,0.024863562609659294,2.454020082491982,1.0131768190100185
Fynbos,-33.77380331400475,23.058,0.11906220913320296,6.565402946303832,1.8134790828068243
Fynbos,-32.821175369841875,18.858,0.0501251881590729,4.089758981327951,1.225626947405032
Fynbos,-34.12021347551853,24.658,0.11034723957245418,5.628966245100607,1.960346443159066
Fynbos,-33.51399569286943,18.858,0.03327167867284047,4.73791256362112,0.7022434083800693
Fynbos,-32.90777791022031,20.658,0.03620510884660136,2.0711936480703725,1.7480310873071596
Fynbos,-34.033610935140075,24.458,0.1199268950027626,6.2193354990247744,1.9282911337001805
Fynbos,-33.600598233247865,23.858,0.028601792115680525,3.9377741992495503,0.7263441393143205
Fynbos,-34.20681601589696,20.858,0.046917981150450774,4.32878253479998,1.08386089560442
Fynbos,-33.94700839476164,25.458,0.10548627128563733,5.767783719827321,1.8288874272975586
Fynbos,-34.12021347551853,21.458,0.04562092363178351,4.6545137385737805,0.980143709829558
Fynbos,-32.214957587192764,19.058000000000003,0.06131131502622296,2.961760406543644,2.0700970575055018
Fynbos,-34.20681601589696,20.458,0.08675240754905601,3.9704770619261365,2.1849366259018543
Fynbos,-33.860405854383195,22.058,0.08131505234368003,5.794149441322527,1.403399293842164
Fynbos,-34.4666236370323,19.458,0.09986762738900273,5.564551609676504,1.7947111356706162
Fynbos,-34.033610935140075,20.058000000000003,0.12584271986878326,4.599549930299561,2.7359789930704665
Fynbos,-34.29341855627543,21.458,0.05670554715471779,4.891165038956195,1.159346427754544
Fynbos,-33.860405854383195,25.258,0.1259270384886201,7.249147820163201,1.737128854489066
Fynbos,-33.94700839476164,21.058000000000003,0.11333782116303487,5.953038313132948,1.9038651391340997
Fynbos,-32.30156012757121,19.258,0.02927989908834041,2.369614242446797,1.2356399013751205
Fynbos,-33.6872007736263,19.258,0.11441641968864472,6.943223065874568,1.6478862713052247
Fynbos,-33.77380331400475,25.058,0.121405357933244,7.314683006901388,1.6597487248415044
Fynbos,-33.16758553135565,18.858,0.019682629038640254,4.33247335801743,0.45430467569331257
Fynbos,-32.821175369841875,20.858,0.02913228547969955,1.7020369530030495,1.7116129839777547
Fynbos,-33.94700839476164,24.658,0.0735359978069748,5.601509653775868,1.3127889149919723
Fynbos,-33.16758553135565,18.458,0.023099103042406307,2.9655032754116935,0.7789269104482617
Fynbos,-34.033610935140075,23.258,0.25064631328404235,9.617534636642361,2.6061389197299225
Fynbos,-33.600598233247865,22.658,0.038484453147720754,3.1238576688783057,1.2319528361079106
Fynbos,-33.94700839476164,24.258,0.11952875105258644,8.316891999367668,1.4371805124038426
Fynbos,-33.42739315249098,23.458,0.02788860900864345,2.23897540970811,1.2455969318697975
Fynbos,-34.20681601589696,19.258,0.06565453114222844,5.543267277884042,1.1844013259863932
Fynbos,-34.29341855627543,20.258,0.08325094770513598,4.107229837331565,2.0269366702697957
Fynbos,-33.860405854383195,24.058,0.12485893488256643,6.004332328106794,2.079480749226539
Fynbos,-32.90777791022031,19.458,0.02926673442167916,2.689268634526723,1.088278576782261
Fynbos,-34.12021347551853,19.058000000000003,0.0697861545104947,6.343718753645115,1.1000827309753514
Fynbos,-33.42739315249098,22.258000000000003,0.025739984846761106,4.226785664284199,0.6089730327293551
Fynbos,-33.6872007736263,24.458,0.0763040652299933,6.233798419298568,1.224038059905362
Fynbos,-34.20681601589696,21.258000000000003,0.029259336531053257,4.261330661332139,0.6866244104583629
Fynbos,-34.29341855627543,19.058000000000003,0.03203400084200707,5.388244239850328,0.5945164958390395
Fynbos,-33.51399569286943,19.658,0.06749496006975808,3.7251374364145304,1.8118783862837136
Fynbos,-34.033610935140075,22.058,0.08001717379692022,5.999116913693942,1.3338158757044434
Fynbos,-34.38002109665386,18.858,0.03406209504013301,5.476806917340786,0.6219334651416112
Fynbos,-33.6872007736263,20.058000000000003,0.07237038345186105,3.749834563802874,1.929962034870867
Fynbos,-33.600598233247865,24.658,0.04967750235780169,5.19803995290644,0.9556968166438378
Fynbos,-34.20681601589696,21.658,0.062169052086506416,5.07284047105821,1.225527442488996
Fynbos,-31.868547425678987,19.058,0.00989387448473108,2.076165060485168,0.4765456597376238
Fynbos,-34.4666236370323,20.258,0.05498123876146297,4.270453629654098,1.2874800555068056
Fynbos,-33.25418807173409,19.858,0.020451550804665243,1.9186352394425874,1.0659426233934357
Fynbos,-33.600598233247865,21.458,0.0318296885683391,3.601636451995926,0.8837562866929553
Fynbos,-33.42739315249098,21.058000000000003,0.0273421633574304,2.5815550288942135,1.059135406814945
Fynbos,-34.12021347551853,21.058000000000003,0.0441952542319582,4.398519397087456,1.0047757038703236
Fynbos,-30.049894077731672,17.658,-0.0027712354567932217,1.5354610701194882,-0.1804823001196355
Fynbos,-33.6872007736263,23.258,0.07904785883171822,4.672521462117219,1.6917602085427328
Fynbos,-34.20681601589696,20.058000000000003,0.08041167402945382,4.523899986116354,1.7774856711296367
Fynbos,-34.55322617741074,19.658,0.11494673576109209,5.520111085779828,2.082326496240311
Fynbos,-34.29341855627543,21.058000000000003,0.04046164388122573,3.7973295266235816,1.065528909133215
Fynbos,-33.16758553135565,19.258,0.056910763395213865,4.645593839175169,1.2250481933073694
Fynbos,-29.35707375470412,17.658,0.011135927417999065,1.5487946812415045,0.7190060472749411
Fynbos,-31.955149966057427,18.858,0.018476566886665557,2.1990171427762384,0.8402193201340425
Fynbos,-34.72643125816764,19.658,0.05264067542375222,4.326697767160813,1.2166478514697625
Fynbos,-34.38002109665386,20.858,0.053138877713676945,4.072541270779831,1.3048088203536277
Fynbos,-33.340790612112535,18.858,0.0359260000473055,4.736565433585232,0.7584820805507622
Fynbos,-31.955149966057427,18.458,0.03606364266836842,2.0896092691695274,1.72585579516984
Fynbos,-34.38002109665386,20.458,0.09784066641059531,4.996828263438236,1.9580554154021041
Fynbos,-32.821175369841875,18.458,0.03626741614029279,2.729792739287975,1.3285776468785169
Fynbos,-33.51399569286943,18.458,0.015181984191932884,3.939871168150141,0.3853421481053445
Fynbos,-33.25418807173409,18.658,0.01815449854888146,3.492101772847942,0.5198731231156466
Fynbos,-33.600598233247865,23.458,0.03690251727841347,3.134258932101095,1.1773921069653088
Fynbos,-33.77380331400475,19.858,0.0974890590062524,4.98374644529259,1.9561400259103456
Fynbos,-32.47476520832809,18.858,0.08992520784035717,4.232663021580073,2.124553912793834
Fynbos,-30.396304239245445,18.058,0.013034140874812902,2.1356692835849262,0.6103070814847251
Fynbos,-33.6872007736263,25.258,0.10668048228405347,7.1876778380415836,1.4842134648750556
Fynbos,-33.77380331400475,19.458,0.10103066471059564,5.024506031645619,2.0107581536230383
Fynbos,-32.90777791022031,19.058000000000003,0.05601969779272731,3.521929322480884,1.5905968764093892
Fynbos,-33.600598233247865,19.058000000000003,0.05507618115643932,4.872062813895744,1.130448913740501
Fynbos,-34.6398287177892,19.858,0.06943208045033995,4.497336992518465,1.5438487390614386
Fynbos,-32.38816266794964,18.658,0.07564136801926925,2.9873313953593983,2.5320715383895007
Fynbos,-34.38002109665386,19.658,0.10115580063598482,5.763192620558497,1.7552042295990806
Fynbos,-33.0809829909772,18.658,0.037779288353415395,3.4842465179393853,1.084288616172842
Fynbos,-34.38002109665386,19.258,0.06214916842069241,4.591709877322649,1.3535081719259356
Fynbos,-33.340790612112535,20.858,0.01644944821900338,2.005356467135955,0.8202755215134614
Fynbos,-31.781944885300547,18.858,0.03869051718580627,2.494514661806752,1.551023843563345
Fynbos,-33.860405854383195,18.858,0.02305400567236352,5.626148099185061,0.4097653539497629
Fynbos,-33.77380331400475,18.658,0.03355082481678268,4.694499164750334,0.7146837956369518
Fynbos,-31.34893218340833,19.858,0.025556324148947453,2.183952021592087,1.1701870689593747
Fynbos,-33.77380331400475,21.858,0.05943521645507583,3.600598889077223,1.6507036269821251
Fynbos,-33.6872007736263,24.058,0.06059530618950499,4.41037740212202,1.373925645464037
Fynbos,-32.38816266794964,20.658,0.027235737008782214,2.3417451154369195,1.1630530081708148
Fynbos,-34.38002109665386,21.658,0.023641554489008534,3.856263945974478,0.6130688879242241
Fynbos,-33.0809829909772,20.658,0.027130084836736436,1.4871790615396572,1.8242648473445433
Fynbos,-33.340790612112535,19.658,0.06348658590384465,3.417562720408222,1.857656789288165
Grassland,-30.829316941137662,27.458,0.041167093512792706,5.6111118537489535,0.7336708763930223
Grassland,-27.5384204067568,28.258000000000003,0.047118123764128536,4.23909266945524,1.1115143602223638
Grassland,-26.93220262410769,28.458,0.04768934430485578,3.7799986666865903,1.2616233102182157
Grassland,-29.530278835461008,29.258,0.21133124917243107,14.321972421608349,1.4755736357485507
Grassland,-27.01880516448613,29.058000000000003,0.0340867750670968,3.9168825321319742,0.8702526763942352
Grassland,-27.365215325999905,28.658,0.05665770423293888,4.040917095398987,1.4021001395314368
Grassland,-27.19201024524301,28.258000000000003,0.04142640021468157,3.918631604055294,1.0571649596203538
Grassland,-25.71976705880947,29.658,0.047234234566188506,4.16230063966248,1.134810737025923
Grassland,-26.325984841458578,26.658000000000005,0.021626955741636162,2.807435258360832,0.7703456625483652
Grassland,-28.231240729784343,30.258000000000003,0.07942535885176583,4.4628507289122625,1.7797000992485421
Grassland,-31.262329643029883,27.258000000000003,0.06112484457259285,5.440610123061125,1.1234924611396588
Grassland,-31.002522021894546,27.058000000000003,0.08044180752744524,4.409303105465104,1.8243655653371111
Grassland,-26.412587381837024,26.458,0.025387357550392474,2.71581741184191,0.9347961847396203
Grassland,-24.07431879161904,29.858,0.055556213694812284,5.8805406721060685,0.9447466957985561
Grassland,-31.34893218340833,29.058000000000003,0.08612471828170846,6.083995657573219,1.4155946704942561
Grassland,-25.89297213956636,28.858,0.030960957938787156,3.353625049186978,0.9232086916303611
Grassland,-32.30156012757121,28.058,0.0958862291113865,6.005914337503628,1.596530082232938
Grassland,-28.664253431676563,25.658,0.034986600759871235,1.9483994203000556,1.7956585490301193
Grassland,-31.175727102651447,27.858,0.061460542083725984,7.2059753626670675,0.852910799586446
Grassland,-32.561367748706544,27.058000000000003,0.09932124550124337,7.165965322610907,1.386013482201109
Grassland,-31.08912456227299,26.058000000000003,0.03417934906725487,3.1634818320832068,1.0804344984888752
Grassland,-30.48290677962389,26.658000000000005,0.06173797660544889,2.899349015378458,2.129373741415195
Grassland,-27.62502294713524,30.457999999999995,0.05409967952052788,5.800843877155165,0.9326174030227359
Grassland,-25.979574679944808,30.658,0.11242267991994269,4.538394288159216,2.4771466025606514
Grassland,-29.79008645659633,29.858,0.1706126289599855,7.618834942547041,2.2393532639381246
Grassland,-27.971433108649013,28.058,0.05534770184385923,4.002192005434486,1.3829346960041857
Grassland,-26.67239500297235,27.458,0.042454582236520585,3.358154356586459,1.2642236695657842
Grassland,-28.40444581054123,28.258000000000003,0.07825172350907421,5.522752370101786,1.4168971966351627
Grassland,-27.5384204067568,29.058000000000003,0.04391617983887916,4.780023200627484,0.9187440728972651
Grassland,-26.93220262410769,29.658,0.03692246638433277,3.994588358102829,0.9243121712262875
Grassland,-28.1446381894059,26.858,0.03711809489331608,2.495217740671911,1.487569372736222
Grassland,-29.616881375839444,26.258000000000003,0.028663802602210117,2.5607260808609515,1.11936230963731
Grassland,-27.365215325999905,26.658000000000005,0.024415672857788697,1.8950889968245082,1.288365501498908
Grassland,-26.93220262410769,29.258,0.03581868303926214,3.8058935767354147,0.9411372734701208
Grassland,-24.507331493511256,30.457999999999995,0.05064220895513624,4.795515107060641,1.05603272692382
Grassland,-27.365215325999905,26.258000000000003,0.03836320883514594,1.9285543845672362,1.9892210010844247
Grassland,-27.27861278562146,26.058000000000003,0.035394552587644866,2.276249074546017,1.5549507733332777
Grassland,-27.19201024524301,29.058000000000003,0.04187716743143428,4.062974272742243,1.0307022545621467
Grassland,-27.27861278562146,30.457999999999995,0.049147795883842944,5.958353570027091,0.824855311223491
Grassland,-26.325984841458578,25.458,0.02638485070448722,1.9572300972704213,1.3480709672962765
Grassland,-28.231240729784343,25.858,0.03767953470631716,1.9450093400128234,1.93724183895532
Grassland,-30.309701698867,29.458,0.14364362435929864,7.584580681246489,1.8938901225544287
Grassland,-26.758997543350795,28.058,0.041755566581507156,3.389566190999021,1.231885268751762
Grassland,-26.49918992221547,27.458,0.05179886963824724,3.7094905555523146,1.396387694280968
Grassland,-25.89297213956636,29.658,0.04830402249432513,4.219075041672492,1.144896026195752
Grassland,-30.915919481516102,29.658,0.11006634116245304,6.142457504570389,1.7918942228018102
Grassland,-28.49104835091967,26.058000000000003,0.03576406811139829,1.9699312823163062,1.8154982578552585
Grassland,-31.175727102651447,28.658,0.05138076328611122,4.90934216426405,1.0465916118073961
Grassland,-27.62502294713524,28.458,0.0542943923773262,4.030340302612587,1.3471416381919648
Grassland,-31.08912456227299,30.058000000000003,0.03996894812744484,5.744106445015543,0.6958253387196185
Grassland,-25.979574679944808,28.258000000000003,0.04807964668440459,4.366367999425444,1.1011359255731819
Grassland,-31.608739804543657,26.458,0.08623679373847794,3.9744768897571814,2.16976462891816
Grassland,-28.058035649027453,25.858,0.030673447045743568,1.9751355915649684,1.5529793081922003
Grassland,-30.136496618110108,29.458,0.03534499764296881,6.935415380175835,0.5096305802244927
Grassland,-28.75085597205501,28.258000000000003,0.06772318009334895,5.217427938514358,1.298018504355862
Grassland,-29.27047121432567,29.858,0.09955631423329633,7.075708220186849,1.4070155401442959
Grassland,-27.884830568270576,26.658000000000005,0.030046181862592527,1.9350598015275045,1.5527262691765167
Grassland,-29.963291537353225,26.258000000000003,0.04595985510675631,2.9163602531991817,1.5759320219900605
Grassland,-29.27047121432567,29.458,0.1903148480176182,12.030052292469229,1.581995184981487
Grassland,-28.40444581054123,29.058000000000003,0.060489043177463224,5.220240206686332,1.1587406092920012
Grassland,-26.84560008372924,30.258000000000003,0.07044339847566082,5.922661131864027,1.1893876233552183
Grassland,-28.1446381894059,27.658,0.03748459630289905,3.3930875222509647,1.1047341413118594
Grassland,-30.65611186038077,29.858,0.06600230470174413,7.251910253452293,0.910136810784766
Grassland,-29.616881375839444,27.058000000000003,0.04893662183823138,3.3188130135392258,1.4745218136301304
