Lat,Lon
-26.38925,27.02077778
-26.4805,27.42302778
-25.84283333,26.71977778
-26.32608333,26.87019444
-25.83602778,26.67858333
-26.17683333,26.34275
-26.49138889,26.97311111
-24.92297222,30.62216667
-25.71011111,31.49852778
-25.39333333,31.08575
-24.41336111,30.84152778
-25.34063889,30.87188889
-24.87627778,31.24530556
-25.03438889,31.12616667
-25.38947222,31.04555556
-24.902,31.75597222
-25.02813889,31.20405556
-25.44163889,30.82222222
-23.75163889,31.37422222
-25.10377778,31.51552778
-23.92383333,31.22625
-24.96422222,31.33319444
-24.60894444,30.53247222
-24.66219444,31.06472222
-25.54977778,31.22655556
-25.55797222,31.92019444
-25.71275,31.79625
-24.54775,30.69836111
-24.96383333,31.32944444
-25.42197222,30.77011111
-24.34011111,30.99691667
-25.32138889,31.88141667
-25.65727778,30.93280556
-25.306,31.03677778
-25.48297222,31.10558333
-25.074,30.97427778
-33.75969444,24.78433333
-33.93502778,25.01316667
-33.99494444,24.73511111
-33.26055556,24.60227778
-34.011,24.63983333
-33.93519444,24.98052778
-33.71555556,24.73588889
-33.76455556,24.74369444
-33.65327778,24.49819444
-34.09211111,24.66575
-34.13530556,24.61744444
-33.74744444,24.64025
-33.81886111,24.88905556
-33.50497222,24.50019444
-33.93486111,24.71483333
-33.43202778,24.61891667
-33.96533333,25.08497222
-33.55541667,24.53897222
-34.01727778,24.65458333
-33.81925,24.17941667
-33.63566667,24.49044444
-33.68183333,24.58166667
-33.91261111,24.83819444
-33.71519444,24.72836111
-33.89397222,24.27327778
-33.85247222,24.96933333
-33.97016667,24.94911111
-33.97075,24.25827778
-33.51130556,24.39147222
-33.27908333,24.79272222
-33.94113889,24.48375
-33.804,24.32655556
-33.95730556,24.39911111
-33.97477778,24.53380556
-33.47483333,24.53308333
-33.38222222,24.46511111
-34.10677778,24.80211111
-33.25841667,24.70172222
-33.99138889,24.15430556
-33.18383333,24.56583333
-33.53611111,24.83663889
-34.18066667,24.81205556
-34.15280556,24.557
-33.85272222,24.5935
-33.33819444,24.76097222
-33.60375,24.69066667
-24.55180556,27.18916667
-24.72772222,27.06819444
-25.00963889,27.68619444
-24.77436111,27.21055556
-24.38213889,27.95866667
-24.75736111,27.945
-24.36161111,27.07644444
-24.60788889,27.67733333
-23.90755556,27.48986111
-24.06463889,27.60219444
-24.80788889,26.60202778
-23.95858333,27.12088889
-24.29630556,27.05877778
-25.07577778,27.06733333
-31.69447222,27.98547222
-31.85425,28.14588889
-31.87111111,28.15327778
-31.02627778,27.23097222
-31.81711111,27.74066667
-31.47480556,27.38380556
-31.42786111,27.36119444
-31.18886111,27.85675
-31.48991667,27.25183333
-30.75391667,28.19461111
-31.30136111,27.6755
-31.86222222,27.80441667
-31.32391667,27.21019444
-31.20294444,27.31052778
-31.26563889,27.15213889
-31.23033333,27.51694444
-31.40233333,27.27655556
-31.13783333,27.47975
-31.47022222,27.63580556
-31.48677778,27.51436111
-30.84363889,27.53419444
-31.42230556,27.48669444
-30.86636111,27.69252778
-31.14183333,27.33058333
-31.10277778,27.38208333
-30.92261111,27.44469444
-31.45288889,27.61494444
-30.89955556,27.61141667
-30.76052778,28.01352778
-30.99986111,27.619
-31.23733333,27.18283333
-27.72894444,21.33008333
-28.84380556,21.89319444
-28.37483333,21.44530556
-29.26666667,21.32488889
-28.70775,20.95719444
-28.57202778,22.49516667
-27.83233333,22.02172222
-28.55955556,22.50005556
-28.58033333,19.96936111
-28.42058333,20.77888889
-28.70111111,22.19227778
-27.34502778,20.22255556
-33.94386111,23.31555556
-33.72055556,22.81502778
-34.06025,23.25694444
-34.04486111,23.25025
-33.33341667,23.01955556
-33.33652778,23.05761111
-33.66508333,23.39947222
-33.09797222,22.80872222
-32.97213889,23.57527778
-33.47486111,23.03030556
-33.56488889,23.38347222
-33.29861111,22.48447222
-33.68611111,22.92775
-34.03825,23.31077778
-33.53916667,22.83647222
-32.56447222,23.41627778
-32.93230556,23.57005556
-32.86402778,23.17247222
-32.80644444,23.532
-33.24344444,22.97683333
-33.39302778,22.93644444
-33.33413889,23.11
-33.18830556,22.95858333
-33.19427778,23.42894444
-32.97266667,23.14797222
-33.3675,23.44197222
-32.69730556,23.40066667
-32.67505556,23.22347222
-33.41511111,22.90077778
-33.20422222,23.54255556
-33.35,23.12725
-33.24155556,23.31225
-33.2365,22.90794444
-32.86916667,23.28047222
-33.25516667,23.55377778
-32.57833333,23.29747222
-33.11561111,23.12925
-32.88819444,23.22775
-33.25358333,23.05522222
-33.04013889,23.53002778
-27.88994444,25.82511111
-28.09972222,26.2235
-28.08980556,25.33391667
-28.43202778,26.35097222
-28.06419444,26.59236111
-27.56486111,26.20033333
-28.22680556,26.25569444
-28.03661111,26.21347222
-28.26205556,26.71161111
-28.57822222,26.43333333
-28.24472222,26.17927778
-28.23919444,26.45219444
-28.23125,26.12911111
-27.88744444,25.89144444
-28.11986111,26.38336111
-28.21986111,25.58213889
-28.30227778,26.01527778
-28.48025,26.63130556
-27.99447222,25.86383333
-27.73652778,25.62844444
-28.38008333,25.56433333
-27.63558333,25.85441667
-28.16308333,26.61083333
-27.99777778,26.25380556
-27.89488889,26.06652778
-28.10905556,26.48522222
-28.29477778,26.48794444
-28.28941667,26.50216667
-32.931,26.44966667
-32.80338889,26.48330556
-33.47916667,26.32038889
-33.01333333,26.97377778
-33.48027778,26.93097222
-33.32422222,26.07880556
-33.07861111,25.84316667
-33.39688889,27.17127778
-33.44063889,26.94588889
-33.09905556,26.19933333
-33.34172222,26.67863889
-33.10827778,25.95527778
-32.93816667,25.96775
-33.53536111,26.53219444
-33.31086111,27.09697222
-33.22013889,26.14063889
-33.33352778,26.46727778
-33.06030556,26.55105556
-33.40586111,26.08722222
-33.04911111,26.10855556
-33.35647222,26.85169444
-33.48272222,27.03061111
-32.90252778,26.80075
-32.996,26.15905556
-33.20716667,26.34905556
-33.74191667,26.51469444
-33.19075,26.04022222
-32.96280556,26.05975
-33.27697222,25.90261111
-33.00063889,26.65611111
-33.14838889,26.64427778
-32.90894444,26.62855556
-32.89477778,26.21425
-33.58519444,26.66369444
-33.27661111,26.63761111
-32.79544444,26.53911111
-33.36447222,25.95505556
-32.89833333,26.34877778
-33.03880556,26.20311111
-32.83561111,26.62805556
-33.67705556,26.43772222
-33.14244444,26.54427778
-33.44413889,26.16483333
-33.40083333,26.2725
-33.05375,26.04266667
-32.95519444,26.13341667
-33.55919444,26.91163889
-33.45319444,26.87275
-32.92725,26.38319444
-33.48483333,27.09575
-33.49236111,26.54930556
-32.99097222,26.30202778
-33.26005556,26.53575
-32.82569444,26.29580556
-33.27216667,26.91977778
-33.38830556,26.54055556
-33.52683333,26.80244444
-29.27661111,18.99827778
-30.0565,17.19719444
-29.78961111,17.80336111
-28.87805556,17.32844444
-30.14825,17.22833333
-30.55286111,17.64233333
-29.63355556,17.87838889
-30.16841667,17.24616667
-29.88727778,18.40086111
-29.45761111,17.70047222
-24.06236111,30.49080556
-24.35505556,29.44627778
-24.38127778,30.29255556
-24.3685,29.48083333
-24.36397222,29.46608333
-24.60663889,29.56305556
-24.26747222,28.98416667
-23.97238889,29.64211111
-24.35619444,29.96563889
-23.82783333,29.38094444
-24.34211111,29.48580556
-24.37102778,29.48094444
-24.47330556,29.69327778
-24.39155556,30.29488889
-24.3685,29.471
-24.51930556,29.79516667
-24.67194444,30.28611111
-24.02372222,30.42702778
-24.37305556,29.47083333
-24.3775,29.48083333
-24.03625,29.58713889
-23.9225,29.87622222
-24.70480556,29.41725
-24.36397222,29.45122222
-24.00905556,30.36919444
-24.35505556,29.44138889
-24.31094444,29.17805556
-24.54475,29.44519444
-24.3595,29.44627778
-23.84713889,29.10383333
-23.44386111,29.27091667
-24.38205556,29.48083333
-23.57183333,29.67325
-24.3685,29.46608333
-24.3775,29.471
-24.38205556,29.47594444
-24.14411111,30.32925
-24.35052778,29.44138889
-24.3775,29.47594444
-24.52125,29.99944444
-23.9475,29.07561111
-31.15766667,27.03922222
-31.18961111,26.98538889
-31.26030556,26.87961111
-31.29066667,26.58580556
-31.74755556,26.95025
-31.07777778,26.69577778
-31.86883333,26.4155
-31.04580556,26.57663889
-31.50305556,26.97088889
-31.95947222,26.45630556
-31.89061111,26.76183333
-31.90830556,26.65213889
-31.84863889,26.267
-31.15577778,26.54638889
-31.20230556,26.71830556
-31.18161111,26.27716667
-31.96538889,26.69691667
-31.51886111,26.66530556
-31.40672222,27.04486111
-31.62955556,26.65227778
-31.47941667,26.71669444
-31.18502778,26.91061111
-31.70622222,26.59433333
-31.13458333,26.45263889
-31.82008333,26.35605556
-31.71027778,26.63422222
-31.424,26.60513889
-31.22538889,26.78152778
-31.54480556,26.16927778
-31.26136111,27.08391667
-31.72997222,26.59872222
-31.40516667,26.47347222
-31.74661111,26.26408333
-31.72102778,26.186
-31.46038889,26.42586111
-31.59761111,26.39597222
-31.14472222,26.68688889
-31.81233333,26.79433333
-31.31322222,26.45938889
-31.70455556,26.49794444
-31.32444444,26.69252778
-31.26675,26.73233333
-31.36138889,26.29166667
-32.86647222,18.80241667
-33.35011111,19.357
-33.02,18.26
-33.15372222,19.80919444
-32.98522222,18.99438889
-33.15511111,18.97094444
-32.35827778,18.70808333
-33.22386111,18.72547222
-32.48355556,18.82475
-33.30141667,19.36541667
-33.15255556,18.96766667
-33.23291667,19.53419444
-32.60777778,18.93725
-33.183,19.45216667
-32.955512,19.047683
-32.955267,19.04775
-32.95512,19.047847
-32.954964,19.047726
-32.955417,19.047648
-32.955485,19.046312
-32.971144,19.049908
-32.970713,19.051607
-32.955277,19.0473
-32.970574,19.05
-32.970674,19.050227
-32.954736,19.046401
-32.970467,19.051009
-32.971047,19.051955
-32.954956,19.047084
-32.970512,19.050787
-27.81058333,27.88483333
-27.81038889,28.11505556
-27.60016667,28.29466667
-28.381,27.88744444
-27.76197222,27.53019444
-28.29591667,28.21086111
-28.38505556,28.04877778
-27.89786111,28.17033333
-27.88808333,28.06244444
-28.18875,27.36822222
-28.1295,27.49147222
-28.45855556,28.10977778
-28.03197222,27.22727778
-28.39283333,28.02233333
-28.27444444,27.64458333
-27.75477778,28.05641667
-27.65941667,28.15530556
-27.63777778,27.51686111
-27.77972222,27.616
-27.88163889,27.30375
-27.71352778,27.58619444
-27.66522222,27.7395
-27.97083333,27.33997222
-27.48305556,27.67916667
-27.54433333,27.51394444
-27.55605556,27.72352778
-27.87722222,27.59705556
-27.71608333,28.19338889
-27.98177778,27.48477778
-27.82625,27.36616667
-27.56355556,27.63155556
-26.94186111,29.52586111
-26.65286111,29.33386111
-27.38216667,29.42869444
-26.467,30.29277778
-26.44947222,29.95047222
-26.33919444,29.94211111
-27.21955556,30.80061111
-26.9765,29.76283333
-26.32352778,30.38591667
-27.28119444,29.89425
-26.47419444,29.50441667
-26.91188889,29.88419444
-27.02708333,29.81752778
-26.93963889,29.48247222
-26.76836111,30.25191667
-26.54088889,30.41305556
-27.09686111,30.18411111
-26.55647222,30.03080556
-26.60311111,29.81261111
-26.41605556,29.51008333
-26.26291667,29.84427778
-26.44738889,29.59038889
-26.32586111,29.45844444
-26.56186111,30.04741667
-27.27433333,30.02025
-26.12477778,29.76152778
-26.97297222,29.52991667
-27.16241667,30.67891667
-26.64244444,29.69075
-26.59113889,29.80475
-27.07644444,29.32741667
-26.43469444,29.89286111
-26.15133333,29.48325
-26.16538889,29.49619444
-28.33013889,28.23097222
-27.82613889,29.58002778
-27.97252778,29.36008333
-28.51788889,28.442
-27.74719444,28.38780556
-28.15722222,28.29741667
-27.87230556,28.72208333
-28.41527778,29.13447222
-28.31969444,29.20252778
-27.92708333,28.95988889
-28.6465,28.28441667
-27.9205,28.64719444
-27.45980556,28.58180556
-28.38388889,28.48816667
-27.40727778,28.78491667
-28.09127778,28.28694444
-27.863,28.34755556
-27.54455556,28.49083333
-28.62347222,28.37158333
-28.40047222,28.75008333
-27.49869444,29.44511111
-27.88527778,28.58002778
-28.11022222,29.51925
-28.41555556,28.90347222
-28.38938889,28.28044444
-28.34477778,28.71183333
-28.08083333,29.05797222
-27.719,28.35358333
-32.94947222,25.81880556
-31.89580556,25.97847222
-32.14441667,25.75638889
-32.62233333,25.89238889
-32.07980556,26.13680556
-32.87944444,25.96852778
-31.91316667,26.04369444
-32.15622222,25.87583333
-31.93313889,26.28363889
-31.94375,26.09552778
-32.05880556,25.62761111
-32.276,25.80022222
-32.20605556,25.90083333
-32.38702778,25.69455556
-32.42280556,25.66086111
-32.96691667,25.77913889
-32.38863889,26.07980556
-32.67633333,25.66777778
-31.88569444,25.92055556
-32.19655556,26.11294444
-31.93763889,25.95941667
-32.18191667,25.54108333
-31.7815,25.77275
-31.81802778,26.02441667
-31.95363889,26.01461111
-32.28855556,25.52183333
-32.60155556,25.70925
-32.37447222,25.65775
-32.20688889,26.37752778
-32.39105556,25.46275
-32.3155,25.49347222
-32.33258333,25.837
-32.63533333,26.37630556
-32.54283333,26.10627778
-32.45605556,26.05905556
-32.65363889,26.26641667
-32.55436111,25.74702778
-32.40944444,26.11569444
-31.85566667,26.17
-32.57641667,26.45386111
-32.62225,25.84313889
-32.11325,26.43380556
-32.61175,26.03119444
-32.69619444,26.22911111
-32.66186111,26.18880556
-32.51408333,25.82963889
-31.88958333,26.16030556
-32.30633333,26.15777778
-32.16055556,26.26619444
-32.55111111,26.26227778
-32.76658333,25.87869444
-32.25552778,22.04127778
-31.77869444,22.77672222
-31.91822222,21.47597222
-31.90491667,23.05558333
-31.49555556,21.80002778
-31.83266667,21.02302778
-32.32280556,22.60602778
-32.43119444,21.03822222
-32.29516667,22.664
-32.09783333,22.40675
-31.88765556,22.74852778
-31.91005556,21.16897222
-32.58677778,21.85038889
-32.09102778,21.44113889
-25.63694444,28.29138889
-25.66061111,27.47772222
-25.64875,28.26527778
-26.104,27.58816667
-25.46527778,27.64769444
-25.8065,27.84747222
-25.3975,27.60308333
-25.64758333,28.25863889
-25.71127778,27.62913889
-26.34277778,27.90072222
-26.10541667,28.20722222
-25.51727778,27.67444444
-25.27438889,28.02805556
-25.65030556,28.25713889
-25.66827778,27.80016667
-25.49,27.45547222
-25.85855556,27.64244444
-25.43702778,27.41908333
-26.11475,27.58797222
-25.88227778,27.44947222
-25.63694444,28.29444444
-25.7045,27.62469444
-25.79158333,28.53616667
-25.53222222,27.40983333
-26.29002778,28.14652778
-25.81297222,27.75238889
-25.65008333,28.26825
-25.67377778,27.67280556
-25.53144444,27.82516667
-26.33202778,27.93608333
-26.04483333,28.25666667
-26.05394444,28.27061111
-25.56261111,28.09883333
-26.03252778,28.26197222
-25.70605556,27.95633333
-25.72911111,28.27686111
-26.06727778,28.28225
-34.00283333,21.63791667
-34.31938889,21.87808333
-34.12894444,21.45958333
-34.15277778,21.98941667
-33.46122222,22.45016667
-34.26466667,21.88397222
-34.06747222,22.06338889
-33.58358333,22.39761111
-34.10258333,21.82833333
-33.50902778,22.01372222
-34.12675,21.79838889
-33.54858333,21.93730556
-33.56027778,22.05202778
-34.14,21.54463889
-33.99986111,22.27680556
-33.52227778,22.38511111
-33.99588889,22.26722222
-33.0035,22.00013889
-34.22383333,21.90336111
-30.78813889,22.44975
-29.01141667,22.90872222
-30.19497222,23.62766667
-30.56386111,22.88219444
-30.22233333,23.12127778
-30.86586111,22.33063889
-30.32516667,23.05672222
-31.06038889,23.46669444
-30.04552778,22.74741667
-31.13955556,23.565
-30.94952778,23.58938889
-30.80938889,22.076
-30.47102778,23.53316667
-29.62225,23.20138889
-29.497,23.65180556
-30.20855556,20.62675
-30.19344444,20.162
-29.27961111,19.77488889
-30.84527778,20.574
-30.36077778,21.81963889
-29.2275,20.35744444
-30.13491667,21.04144444
-30.16455556,21.81875
-29.96875,30.51097222
-29.98416667,30.65605556
-29.76416667,30.67705556
-30.37458333,30.46197222
-30.78425,30.19025
-30.27241667,30.72897222
-29.89777778,30.29027778
-29.98886111,30.36230556
-30.68252778,30.26147222
-29.90077778,30.44786111
-30.42869444,30.63069444
-27.52780556,26.29177778
-27.60325,26.44608333
-27.13741667,27.21713889
-27.77136111,27.03452778
-27.65983333,26.68663889
-27.61794444,26.78058333
-27.65505556,26.56633333
-27.36216667,27.26286111
-27.20583333,26.60538889
-27.80447222,26.69727778
-27.25497222,27.03625
-27.87558333,27.01338889
-27.22947222,26.47941667
-26.95047222,26.87863889
-27.85166667,26.98038889
-27.68375,26.80669444
-27.64591667,27.00094444
-27.22994444,26.70563889
-27.35436111,26.60797222
-26.96894444,26.93825
-27.79988889,26.85875
-27.07744444,27.17488889
-27.16475,27.03430556
-27.15358333,26.84913889
-27.54755556,26.84119444
-27.0505,26.97180556
-26.96647222,27.10380556
-27.10405556,27.00122222
-27.27319444,27.15380556
-26.96002778,26.83047222
-27.02897222,26.65888889
-27.43130556,27.27894444
-26.97561111,27.05325
-27.13319444,27.09519444
-27.24044444,27.00158333
-27.30913889,26.76433333
-27.13072222,26.72113889
-26.94475,27.14383333
-22.90172222,28.81730556
-24.01094444,28.40413889
-22.57655556,28.36738889
-24.21866667,28.152
-24.20825,28.12272222
-23.70425,29.07008333
-23.19605556,27.77108333
-24.33080556,28.26833333
-23.18966667,27.77894444
-23.88033333,27.97313889
-23.61538889,28.15758333
-23.69963889,28.23652778
-22.76136111,28.59775
-23.70430556,28.88525
-23.71761111,28.08677778
-23.41688889,28.92447222
-23.2695,28.21722222
-24.455,28.309
-23.79194444,28.88063889
-23.70027778,27.74802778
-23.91327778,28.45541667
-22.93205556,28.24372222
-22.70488889,28.60691667
-23.90308333,28.97588889
-33.47269444,24.11755556
-32.93852778,23.97013889
-33.45180556,23.66625
-33.96944444,23.85325
-33.39166667,24.03775
-33.79863889,24.01469444
-33.21233333,24.14530556
