Biome,Lat,Lon,Annual_SOC_Change,Mean_SOC,SOC_Change_Percent
Forest,-33.94700839476164,23.058,0.09422647029165035,6.7602176982204245,1.3938378096382125
Forest,-33.94700839476164,23.858,0.12192732044072868,5.118853008324377,2.381926580865833
Forest,-32.821175369841875,28.058,0.26262390031849864,7.894757635601288,3.3265606423964202
Forest,-34.033610935140075,22.458,0.03497292744355226,5.148632734314148,0.6792663071589435
Forest,-32.99438045059876,27.658,0.07638489044999676,6.771902681856373,1.1279679292298612
Forest,-32.734572829463424,27.058000000000003,0.04807950036056095,6.229093097663326,0.771853937752137
Forest,-33.94700839476164,22.258000000000003,0.09703821874746113,6.230268092256882,1.557528782237516
Forest,-33.6872007736263,26.458,0.029137286980555982,6.412917942023256,0.4543530299931338
Forest,-33.94700839476164,22.658,0.10020352544029153,6.548891491438641,1.5300837641192786
Forest,-32.647970289084974,27.258000000000003,0.09079318364771388,6.718562718418379,1.351378076724832
Forest,-34.033610935140075,24.058,0.04902616216343619,4.961716306910128,0.9880887807946211
Forest,-28.31784327016279,32.458000000000006,-0.014268108674625586,8.753516007125235,-0.16299860151065643
Forest,-30.915919481516102,28.858,0.08809525336718806,5.163654806358775,1.7060639541338685
Forest,-25.113549276160366,30.658,0.09219049679495765,7.262647448093821,1.2693786591438398
Forest,-32.38816266794964,27.458,0.047908597019376636,5.784957535532679,0.8281581450703805
Forest,-32.734572829463424,28.258000000000003,0.20549164785567953,6.486609375191774,3.1679362201397283
Forest,-32.647970289084974,25.658000000000005,0.02969062520521333,4.920449240103015,0.6034128949695602
Forest,-25.02694673578192,30.858,0.12929612134023763,8.700340974066506,1.4861040702385842
Forest,-27.5384204067568,32.658,-0.019393953365198332,5.144821059969756,-0.3769606977412027
Fynbos,-32.821175369841875,19.258,0.025915024939841394,3.819539581385581,0.67848557103944
Fynbos,-33.51399569286943,19.258,0.08167692687033877,4.878874056315798,1.6740937750710412
Fynbos,-32.12835504681432,18.458,0.04415044102258828,2.0347437337264584,2.1698280864947317
Fynbos,-32.99438045059876,18.858,0.08018036185788702,4.551316963465326,1.761695845433681
Fynbos,-33.600598233247865,24.258,-0.01275274554006825,3.705153270414412,-0.3441894196901033
Fynbos,-32.99438045059876,18.458,0.046019196767410155,3.370999048245373,1.3651500967157926
Fynbos,-33.77380331400475,20.658,0.024024521938105427,2.7802670906426874,0.8641084167403468
Fynbos,-32.734572829463424,18.658,0.03851821744734278,3.6193804458443295,1.0642212948784733
Fynbos,-33.77380331400475,23.858,0.019906685705152093,5.387391042519384,0.3695051194175584
Fynbos,-33.42739315249098,18.658,0.08905551171614749,4.528240326161539,1.966669286557883
Fynbos,-33.77380331400475,20.258,0.06548356918630592,3.5074821112543613,1.8669680160645894
Fynbos,-34.033610935140075,18.858,-0.006324249686924591,4.587591388784016,-0.13785555754565343
Fynbos,-33.25418807173409,19.458,0.051854359838402114,3.57112239511369,1.452046558509269
Fynbos,-34.033610935140075,18.458,0.022492809718522182,4.197658096280064,0.5358418718869733
Fynbos,-33.340790612112535,21.658,0.0059036543861155175,3.1646762393215373,0.18654844728701786
Fynbos,-33.860405854383195,22.858,0.06108305705871205,7.298418377931401,0.836935537203677
Fynbos,-33.600598233247865,23.058,0.030920752219937914,3.574879903764092,0.8649452024215017
Fynbos,-33.0809829909772,19.458,0.02874677032627882,3.050059546645525,0.9424986590145332
Fynbos,-33.340790612112535,18.458,0.04449558993399599,3.9789511057012534,1.118274358039744
Fynbos,-32.99438045059876,20.458,0.035542926558440234,2.00785797806281,1.7701912658549788
Fynbos,-31.695342344922103,19.058,0.017357840731173396,2.4343039162764946,0.7130515058170677
Fynbos,-33.77380331400475,22.658,0.058448961372610145,5.094635942163066,1.1472647316933513
Fynbos,-32.734572829463424,20.658,0.025250413323309188,2.0495481161406635,1.2319990501543423
Fynbos,-33.25418807173409,18.258,0.04681142402304901,3.313676440000988,1.4126733515066743
Fynbos,-34.033610935140075,20.858,0.06918173565856049,5.335423647497763,1.29664934275661
Fynbos,-30.22309915848855,18.058,0.009982317696807052,2.0476373614723915,0.4875041784561443
Fynbos,-33.94700839476164,21.858,0.06416098430903361,5.736124478937832,1.118542398175334
Fynbos,-33.51399569286943,23.658,-0.0008438562352096565,2.938178627496531,-0.0287203857285104
Fynbos,-33.0809829909772,18.258,0.05793542406375732,3.1240038215403128,1.8545247500751083
Fynbos,-32.38816266794964,21.458,0.019449631763681176,1.480858477707928,1.313402465965911
Fynbos,-33.600598233247865,25.058,0.08720034034356697,5.870143684759542,1.4854890276359385
Fynbos,-32.99438045059876,19.258,0.02797822419168016,4.3518656202384856,0.6429018410303518
Fynbos,-32.30156012757121,18.858,0.036771244746203025,3.2200534123142113,1.1419451803371174
Fynbos,-33.6872007736263,18.858,0.07791615017399976,5.272537486307262,1.4777732804431905
Fynbos,-33.340790612112535,20.458,0.021670538752947836,1.8405642959533075,1.1773855877022612
Fynbos,-34.55322617741074,20.058000000000003,0.006910452833880015,4.097767918718785,0.16863943910324353
Fynbos,-32.214957587192764,18.658,0.049711474385856276,2.744484228167845,1.8113230120124435
Fynbos,-34.033610935140075,19.658,0.06922229243751521,4.969095705984177,1.3930561320071226
Fynbos,-33.25418807173409,20.258,0.02843373204665172,1.695794248496373,1.6767206323445984
Fynbos,-32.561367748706544,20.658,0.028751354201224665,2.0432633111589213,1.4071291763623528
Fynbos,-34.72643125816764,20.058000000000003,0.020641450502226034,3.5420791622410324,0.5827495534901153
Fynbos,-34.38002109665386,21.258000000000003,0.022967487651185396,3.942012770617203,0.5826335171306247
Fynbos,-33.94700839476164,20.658,0.09703009858194861,5.1493609466853485,1.884313404839236
Fynbos,-34.033610935140075,19.258,0.09898474615274178,6.752927583182777,1.4658049406489928
Fynbos,-33.42739315249098,19.858,0.03559548936007472,2.445268582275597,1.4556883288030928
Fynbos,-34.12021347551853,19.858,0.08368427311395013,4.898449155000346,1.7083830099272352
Fynbos,-32.47476520832809,20.458,0.017546432520485773,2.234889948227989,0.785113939699719
Fynbos,-32.12835504681432,21.658,0.013386119621200482,1.4105479305239652,0.9490014009114915
Fynbos,-32.734572829463424,19.458,0.027338277781547148,2.375847263349087,1.1506748856830993
Fynbos,-30.309701698867,17.857999999999997,0.010249707383437029,2.2021454503257147,0.46544188904148076
Fynbos,-34.20681601589696,18.858,0.006708092847934782,4.250670006288536,0.15781259984921622
Fynbos,-33.42739315249098,19.458,0.058468358213640714,4.555649814338649,1.2834252103753647
Fynbos,-34.12021347551853,19.458,0.06827944004051802,5.436133376351966,1.2560295215997515
Fynbos,-33.25418807173409,19.058000000000003,0.06068170717130692,4.787045058031334,1.2676234803660318
Fynbos,-31.868547425678987,19.858,0.015926109143956917,1.914615647557343,0.831817559011145
Fynbos,-34.29341855627543,19.858,0.025895612022962707,4.91172787599743,0.5272200064158492
Fynbos,-33.860405854383195,23.658,0.0854080797677508,6.402585578419645,1.3339623300877792
