Lat,Lon,Mean_SOC,SOC_Change_Percent
-29.530278835461008,17.658,28.797959223234024,0.6248914627697131
-31.002522021894546,19.858,15.09111007834638,0.25454085103755986
-33.860405854383195,20.858,46.73213190280862,2.5025655491115533
-30.742714400759223,18.858,19.67259302109014,0.28177412499709237
-31.34893218340833,18.658,13.657309893516446,0.5519373541483221
-32.47476520832809,19.658,17.9581235088893,0.11287876070189351
-31.175727102651447,19.058,23.90269016915804,2.535031638224251
-29.443676295082565,17.058,23.57241061390143,0.30295590147819124
-31.43553472378677,18.058,17.805853771491574,1.7414661090837817
-31.43553472378677,20.058000000000007,15.358638705046204,0.049695886439578285
-29.79008645659633,18.258000000000003,19.04405363583423,0.06832600541883169
-32.561367748706544,19.858,17.13291944141821,0.23695211553348183
-29.87668899697477,17.658,33.50222951875967,0.6296282658969272
-31.08912456227299,18.858,20.897412010228486,0.1732347739930581
-33.94700839476164,19.858,51.66994019735025,1.4986679375522232
-30.56950932000233,18.458,16.53884448229011,1.10926701476897
-29.87668899697477,17.258,15.951459471334122,0.8780832181509303
-30.049894077731672,17.258,15.090675904987117,0.7762262142331585
-31.781944885300547,19.658,24.65287473519582,0.8831106429942996
-29.443676295082565,17.458,19.503305409497443,0.9942582082361164
-32.12835504681432,20.858,17.643246479079597,0.7275710002330582
-31.002522021894546,18.658,19.05358173896458,0.6265644267726936
-33.860405854383195,19.658,48.322665869330535,1.672347275643304
-32.12835504681432,20.458,32.58857971695376,1.151279916302567
-32.99438045059876,20.858,22.341330801993877,1.3723301037195312
-32.38816266794964,19.458,13.128447261731091,1.0835722315020697
-30.829316941137662,17.857999999999997,20.75057492055373,0.6483246754907184
-30.742714400759223,17.658,17.456545224471064,0.4686254159651274
-32.821175369841875,20.058000000000003,23.85989514959777,1.328732994540255
-33.51399569286943,20.058000000000003,20.77432167349734,0.32150362500609336
-31.52213726416521,19.858,33.48693835065132,0.15449299696815072
-32.561367748706544,18.658,44.010486169932435,2.04381174585538
-32.214957587192764,19.858,16.646389387933898,0.4715678977072183
