Lat,Lon,Mean_SOC,SOC_Change
-32.821175369841875,19.258,34.78573868162236,0.00264863993721099
-33.51399569286943,19.258,53.6562596166336,0.006344023002930273
-32.12835504681432,18.458,22.358724141476227,0.01532080969617539
-32.99438045059876,18.858,38.87420160843146,0.01323835662357554
-33.600598233247865,24.258,63.59613781500531,0.0027298469817212496
-32.99438045059876,18.458,20.326198610969783,0.020588938825404846
-33.77380331400475,20.658,35.90777908954591,0.003283122491250831
-32.734572829463424,18.658,62.6642437928346,0.00842376855698862
-33.77380331400475,23.858,57.79407233872886,-0.0009618365863406716
-33.42739315249098,18.658,37.64755898935699,0.013251658571898039
-33.77380331400475,20.258,51.45175918569039,0.014156280079447747
-34.033610935140075,18.858,77.61864999832011,0.009028232671047782
-33.25418807173409,19.458,58.0589793909934,0.015182789316295863
-34.033610935140075,18.458,44.56643700884627,0.00469703617908762
-33.340790612112535,21.658,47.89753477660587,-0.003080798992061779
-33.860405854383195,22.858,74.17599920792387,-0.005510948372998898
-33.600598233247865,23.058,46.26250291927965,0.006793878334686028
-33.0809829909772,19.458,37.43181528366481,0.008590510697382479
-33.340790612112535,18.458,27.336062998971165,0.012019251611252993
-32.99438045059876,20.458,32.167272319775414,0.01896586371532795
-31.695342344922103,19.058,59.555630339849074,0.011754666117792705
-33.77380331400475,22.658,50.19698872882844,-0.00028869059619118965
-32.734572829463424,20.658,39.51436565583849,0.020071167240762914
-33.25418807173409,18.258,46.10959337199675,0.017912117098372742
-34.033610935140075,20.858,55.24365573104105,0.011650203712959478
-30.22309915848855,18.058,26.92845666129969,0.00867289933446919
-33.94700839476164,21.858,66.52147285537644,0.01005500243285738
-33.51399569286943,23.658,53.606471880267975,0.002142765629996626
-33.0809829909772,18.258,41.08981306677286,0.03213065033830307
-32.38816266794964,21.458,28.08384220301577,0.018077590655455604
-33.600598233247865,25.058,80.8138316568652,0.006651882292397176
-32.99438045059876,19.258,39.89704809002614,0.0060746751624058525
-32.30156012757121,18.858,35.44102346088541,0.017587106163635593
-33.6872007736263,18.858,38.82640326082509,0.002730488341478582
-33.340790612112535,20.458,36.61076659004611,0.0054526171175272664
-34.55322617741074,20.058000000000003,51.29912123395146,0.006733325141643689
-32.214957587192764,18.658,19.498599508885206,0.011235016399513477
-34.033610935140075,19.658,85.09993051249697,0.021850899449559837
-33.25418807173409,20.258,29.756996794426055,0.008855271276655797
-32.561367748706544,20.658,18.362498176794194,0.009520829991832014
-34.72643125816764,20.058000000000003,48.781436733286284,0.0371113150372303
-34.38002109665386,21.258000000000003,49.90844505414218,0.004165978033140075
-33.94700839476164,20.658,72.82628942286118,0.029512672608807435
-34.033610935140075,19.258,42.14624378804934,0.008241846918097007
-33.42739315249098,19.858,29.578701783907327,0.013670273749715313
-34.12021347551853,19.858,49.778067056632715,-1.5893521604805394e-06
-32.47476520832809,20.458,25.413906060993984,-5.819866441776233e-06
-32.12835504681432,21.658,30.9520269240872,0.003811819332941526
-32.734572829463424,19.458,32.227359090909374,0.010796198586968052
-30.309701698867,17.857999999999997,35.23875606382409,0.014368171708873384
-34.20681601589696,18.858,55.95570410179445,-0.0031166353348812937
-33.42739315249098,19.458,51.61496322548587,0.008492672150785205
-34.12021347551853,19.458,59.55662137402867,0.010431840020640158
-33.25418807173409,19.058000000000003,58.08397867201403,0.015155355767611907
-31.868547425678987,19.858,30.932729077029983,0.005011817041022997
-34.29341855627543,19.858,39.7052548028916,0.02304221223529891
-33.860405854383195,23.658,96.12898969380397,0.004668332460605318
-33.340790612112535,19.258,62.685029516223885,0.02975954476435238
-33.340790612112535,22.458,36.125024482996096,0.0002558870361074703
-33.860405854383195,20.458,29.765221474018237,0.03898779663864408
-32.12835504681432,20.058000000000003,35.05117474840896,0.012962903586514526
-32.38816266794964,19.058000000000003,66.86236293110866,0.004384793606717812
-34.38002109665386,20.058000000000003,40.63685042864638,0.026750920950319727
-34.033610935140075,21.658,46.567244615860076,-0.008664143564910921
-33.0809829909772,19.058000000000003,66.93956957754733,0.013212618658660975
-32.041752506435884,18.658,31.88146705516433,-0.002622622349934758
-32.214957587192764,20.258,33.36888718264542,-0.0007242409103064073
-34.033610935140075,24.858,71.26204537560751,0.014653843012942711
-33.25418807173409,25.458,63.167432233521076,-0.0016824644569021273
-33.340790612112535,21.258000000000003,37.06981447447155,-0.0022114897214908
-32.47476520832809,19.258,35.08189139923573,0.0001762711243047077
-33.42739315249098,21.858,62.28723751327464,0.0024090269206073997
-32.734572829463424,18.258,19.96823770191813,0.019546002088087752
-34.12021347551853,21.858,53.03898956333246,0.003685269755006658
-33.77380331400475,23.458,78.61384172389066,0.007833562450154836
-33.42739315249098,21.458,48.53310793453839,0.009118625819952073
-33.51399569286943,24.058,61.65396055229543,-0.003990507134005863
-34.4666236370323,19.858,56.09166728494272,0.0133525250821276
-32.647970289084974,18.858,30.28935095792944,0.016267466206331672
-34.29341855627543,21.858,42.30893254043171,0.018101210326497332
-33.94700839476164,19.458,60.6487253179232,0.026378246251670623
-32.647970289084974,18.458,25.483748738412462,0.019122967867426056
-31.955149966057427,20.058000000000007,24.201603642297812,-0.005752215821998318
-33.77380331400475,19.058000000000003,81.46193064113945,0.005199060136722687
-32.47476520832809,21.258000000000003,28.485157286293713,0.00832683171837252
-33.6872007736263,22.858,47.78169046445869,-0.0035289349310685014
-33.860405854383195,19.258,72.6823213352702,0.017982483706575007
-33.860405854383195,22.458,59.55204610627512,0.009956341436957611
-31.52213726416521,19.058,44.738136569149795,0.005755353386252836
-33.340790612112535,26.858000000000004,81.98790710317577,0.007133056350386571
-33.42739315249098,20.658,32.288615706801984,0.019362849726776227
-34.12021347551853,20.658,41.88957348015664,0.023048775562381642
-32.041752506435884,20.258,17.641383400355128,0.022602003887088218
-34.20681601589696,19.658,42.98032648864154,0.041372021756397176
-33.42739315249098,20.258,30.279499300061115,0.015204312280596606
-34.12021347551853,20.258,35.58400747339933,0.03233906422459667
-29.703483916217888,17.658,32.92708959262045,0.009672077255690657
-34.29341855627543,20.658,40.63191778586924,0.013425653900156443
-34.033610935140075,20.458,48.41490174141922,0.015947006925261367
-33.600598233247865,19.858,31.295164989868898,0.013430385276910749
-33.94700839476164,21.458,88.15270865010447,0.016799144662146062
-33.6872007736263,21.658,51.96714257226716,0.0020640163491029585
-32.734572829463424,19.058000000000003,52.83511078599526,0.0076414805962768395
-33.42739315249098,19.058000000000003,44.18789316680132,0.016044522415985488
-33.6872007736263,24.858,61.338491112651674,0.007886110749354946
-33.340790612112535,26.458,76.94887616568492,-0.0020600514056724577
-33.25418807173409,26.658,55.06793604152625,0.005409906941843764
-33.860405854383195,24.458,56.30479502377136,0.008708380340232472
-32.30156012757121,18.458,31.737534701835322,0.015617351363899556
-33.25418807173409,26.258,69.35773134682287,0.006676802147795812
-33.6872007736263,18.458,38.67493486428094,0.005369523855931268
-31.34893218340833,19.058,26.023638720533548,0.0037370740958519227
-32.041752506435884,19.058,20.07125243830156,0.012845136114854225
-33.42739315249098,22.658,53.55890360235096,0.007569030401549981
-33.77380331400475,24.258,72.63770967779574,0.0057744526175115204
-33.860405854383195,20.058000000000003,42.98082315429268,0.02115706488696579
-32.90777791022031,18.658,43.15377127818501,0.005577479315973602
-33.600598233247865,18.658,32.89462202278955,0.011413132001347578
-33.94700839476164,20.258,58.83024169178538,0.015431897370881456
-32.647970289084974,19.258,50.42557736967819,0.006266886959596427
-33.94700839476164,23.458,52.04837495638875,0.013098026019909054
-33.340790612112535,22.058,45.558672382337214,0.0011173034685995756
-33.6872007736263,23.658,57.29820652085488,0.002831825997101441
-34.20681601589696,18.458,70.67250296664163,0.004731775393703723
-32.734572829463424,21.058000000000003,19.78491340885324,0.005344067999803476
-32.561367748706544,19.058000000000003,61.784962415096075,0.0022413630995804404
-34.29341855627543,19.458,62.378964032447364,0.0158338762244506
-33.860405854383195,23.258,79.50431224050206,0.009252022431169259
-34.033610935140075,21.258000000000003,60.0484303847667,0.012359400384692833
-33.94700839476164,19.058000000000003,74.94046551858723,0.001967612083703612
-32.30156012757121,20.458,33.4762788446083,0.010337231037195476
-33.77380331400475,23.058,59.31667490051372,0.008027279931280582
-32.821175369841875,18.858,25.700091479473162,0.013110036211805747
-34.12021347551853,24.658,49.955791638625,0.0015250766517599201
-33.51399569286943,18.858,58.832887358988906,0.010966603661456405
-32.90777791022031,20.658,30.512092883724584,-0.0012052171311931765
-34.033610935140075,24.458,71.14010694027269,-0.0062514097178883775
-33.600598233247865,23.858,51.21477497129798,0.00808484145307974
-34.20681601589696,20.858,51.48262921365023,0.004269447171130862
-33.94700839476164,25.458,47.665452804058226,0.004430810000662128
-34.12021347551853,21.458,48.12208758505037,0.0042297464057515465
-32.214957587192764,19.058000000000003,49.670912666478976,0.012041133440241929
-34.20681601589696,20.458,36.63621943390819,0.02376863612122272
-33.860405854383195,22.058,64.96505155492807,0.008413296624977166
-34.4666236370323,19.458,48.12349827543759,0.021918232582257457
-34.033610935140075,20.058000000000003,46.29947477032895,0.009571589931875861
-34.29341855627543,21.458,57.61291732150589,0.00387153470930102
-33.860405854383195,25.258,73.74851957533487,0.005513091111796713
-33.94700839476164,21.058000000000003,79.05545678710759,0.013623097872426044
-32.30156012757121,19.258,27.239060529033228,0.017940286753115944
-33.6872007736263,19.258,75.26553849458246,0.015958234299236804
-33.77380331400475,25.058,70.20003030197833,0.008423562392281102
-33.16758553135565,18.858,30.087735849630896,0.015097271690156256
-32.821175369841875,20.858,27.93073372393917,0.02752000782037191
-33.94700839476164,24.658,67.45499662212315,0.008134405562409937
-33.16758553135565,18.458,33.80123050377661,0.00961463635585548
-34.033610935140075,23.258,59.34986857157219,0.007439741527685415
-33.600598233247865,22.658,46.71687051276284,-0.007119265565679948
-33.94700839476164,24.258,66.26482151186157,0.007620205877892603
-33.42739315249098,23.458,36.62500693854707,0.010701114548944065
-34.20681601589696,19.258,51.48300347132816,0.02392746662990939
-34.29341855627543,20.258,42.98707063273203,0.01895942036529124
-33.860405854383195,24.058,61.18178767617396,0.013818261151220017
-32.90777791022031,19.458,31.67219872878702,0.003968681629153854
-34.12021347551853,19.058000000000003,64.19884457059305,0.0017348815032359887
-33.42739315249098,22.258000000000003,66.88636679645411,0.005254579715998313
-33.6872007736263,24.458,85.98657893288684,-0.007056304355987773
-34.20681601589696,21.258000000000003,37.22554752900816,-0.007638591331484072
-34.29341855627543,19.058000000000003,64.49508173533941,0.011057152181714512
-33.51399569286943,19.658,36.69837232499229,0.020482783654120602
-34.033610935140075,22.058,65.3372418965703,0.01187526877727437
-34.38002109665386,18.858,76.31171669236895,-0.0029717076228469937
-33.6872007736263,20.058000000000003,55.89287280609526,0.016847160036343026
-33.600598233247865,24.658,73.65422642952413,0.00619757010123819
-34.20681601589696,21.658,66.58104793731546,0.006476016727895521
-31.868547425678987,19.058,29.775507883541913,0.009809020045947026
-34.4666236370323,20.258,47.194531257707986,-0.003400537513147369
-33.25418807173409,19.858,31.40551179248295,0.007091792112887857
-33.600598233247865,21.458,47.117105655257795,-0.0051730086818724385
-33.42739315249098,21.058000000000003,33.02192025518992,0.01294057337320333
-34.12021347551853,21.058000000000003,47.63064174072535,0.01281416480448654
-30.049894077731672,17.658,23.13188554175022,0.01995506953568975
-33.6872007736263,23.258,48.35977075503501,0.004760303098161642
-34.20681601589696,20.058000000000003,38.604690161739434,0.02192545625544754
-34.55322617741074,19.658,65.08673727018422,0.008981312062203107
-34.29341855627543,21.058000000000003,50.1003224134169,0.003013426380684185
-33.16758553135565,19.258,54.381684997845944,0.0020865552281217233
-29.35707375470412,17.658,30.672489246900742,0.007044804774211866
-31.955149966057427,18.858,29.691853808988874,0.01144132393001539
-34.72643125816764,19.658,61.50324875935247,0.012920367727458542
-34.38002109665386,20.858,51.47753184943071,0.002935382187547614
-33.340790612112535,18.858,43.584303890714224,0.00982233632221422
-31.955149966057427,18.458,13.63056377754469,0.010758949848799255
-34.38002109665386,20.458,42.48063790871715,0.010907444414755819
-32.821175369841875,18.458,22.60531441256157,0.013733944249492301
-33.51399569286943,18.458,44.08986266464787,-0.005385159173437998
-33.25418807173409,18.658,38.601390171720944,0.014893772303077429
-33.600598233247865,23.458,47.65065762705162,0.015649252268466116
-33.77380331400475,19.858,84.82070282182977,0.011388727886789334
-32.47476520832809,18.858,38.61804850436023,0.017976992192884175
-30.396304239245445,18.058,31.866289459209025,0.00435192585437213
-33.6872007736263,25.258,68.20592475706597,0.0008572501900110148
-33.77380331400475,19.458,37.50552547303288,0.016801640407591762
-32.90777791022031,19.058000000000003,61.03503191358663,0.01653706136479958
-33.600598233247865,19.058000000000003,93.72087878508763,-0.004337821667520845
-34.6398287177892,19.858,39.76586175154681,0.01677005467114574
-32.38816266794964,18.658,27.604455882794422,0.0030275492641299185
-34.38002109665386,19.658,55.04570293147011,0.02920498577288222
-33.0809829909772,18.658,35.363741388470324,0.008693394052756388
-34.38002109665386,19.258,60.14352150235622,0.013950762015744052
-33.340790612112535,20.858,26.212203875449628,0.009168325810338029
-31.781944885300547,18.858,43.18208929649021,0.01953094315607027
-33.860405854383195,18.858,54.93436917619753,0.006142281479075571
-33.77380331400475,18.658,50.3058561262342,0.015524835970275198
-31.34893218340833,19.858,26.726819117775825,0.006761014356745094
-33.77380331400475,21.858,48.26718644068479,0.0022812139762586016
-33.6872007736263,24.058,69.9398557783108,0.009566704638321199
-32.38816266794964,20.658,24.128451554700547,0.008835816747308819
-34.38002109665386,21.658,65.9201383299403,0.018579971433774236
-33.0809829909772,20.658,17.56927447646368,0.010324109021528794
-33.340790612112535,19.658,35.56521196753699,0.011282322912947472
